secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1398,0,146,3.45509,11.8908,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1399,0,146,3.45838,11.8584,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1400,0,146,3.46166,11.79,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1401,0,146,3.46489,11.6568,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1402,0,146,3.46809,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1403,0,146,3.47127,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1404,0,146,3.47445,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1405,0,146,3.47764,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1406,0,146,3.48083,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1407,0,146,3.48401,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1408,0,146,3.48718,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1409,0,146,3.49034,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1410,0,146,3.4935,11.3868,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1411,0,146,3.49669,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1412,0,146,3.49988,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1413,0,146,3.50307,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1414,0,146,3.50627,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1415,0,146,3.50942,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1416,0,146,3.51234,10.5156,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1417,0,146,3.51501,9.6084,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1418,0,147,3.51749,8.9352,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1419,0,147,3.5199,8.6652,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1420,0,147,3.52234,8.802,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1421,0,147,3.52496,9.4068,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1422,0,147,3.52773,9.9756,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1423,0,147,3.5306,10.3464,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1424,0,147,3.53361,10.8504,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1425,0,148,3.53679,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1426,0,148,3.54006,11.79,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1427,0,148,3.54334,11.79,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1428,0,148,3.54663,11.8584,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1429,0,148,3.54993,11.8908,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1430,0,148,3.55324,11.8908,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1431,0,148,3.55654,11.8908,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1432,0,148,3.55983,11.8584,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1433,0,148,3.56312,11.8224,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1434,0,148,3.56636,11.6568,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1435,0,149,3.56954,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1436,0,149,3.57267,11.286,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1437,0,149,3.5758,11.2536,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1438,0,149,3.57891,11.2176,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1439,0,149,3.58187,10.6488,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1440,0,149,3.58466,10.044,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1441,0,149,3.58732,9.5724,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1442,0,149,3.59012,10.0764,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1443,0,149,3.59299,10.3464,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1444,0,149,3.59591,10.4796,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1445,0,149,3.59885,10.5804,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1446,0,149,3.6018,10.6488,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1447,0,149,3.60481,10.8144,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1448,0,149,3.60787,11.016,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1449,0,149,3.61097,11.1528,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1450,0,149,3.61407,11.1852,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1451,0,149,3.61719,11.2176,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1452,0,149,3.62032,11.2536,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1453,0,149,3.62344,11.2536,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1454,0,149,3.62656,11.2176,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1455,0,149,3.62966,11.1852,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1456,0,149,3.63278,11.2176,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1457,0,149,3.63592,11.286,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1458,0,149,3.63906,11.3184,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1459,0,149,3.64219,11.2536,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1460,0,149,3.6453,11.2176,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1461,0,149,3.64841,11.1852,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1462,0,149,3.65147,11.016,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1463,0,149,3.65438,10.4796,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1464,0,149,3.65714,9.9432,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1465,0,149,3.65981,9.6084,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1466,0,149,3.66257,9.9432,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1467,0,149,3.66541,10.2132,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1468,0,149,3.66831,10.4472,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1469,0,150,3.67126,10.6128,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1470,0,150,3.67426,10.782,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1471,0,150,3.67731,10.9836,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1472,0,150,3.68042,11.2176,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1473,0,150,3.68348,11.016,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1474,0,150,3.68652,10.9152,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1475,0,151,3.68955,10.9152,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1476,0,151,3.69257,10.8828,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1477,0,150,3.69559,10.8828,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1478,0,150,3.69852,10.548,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1479,0,150,3.7013,9.9756,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1480,0,150,3.70395,9.54,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1481,0,150,3.70656,9.4068,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1482,0,150,3.70914,9.306,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1483,0,150,3.71186,9.774,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1484,0,150,3.71467,10.1124,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1485,0,150,3.71752,10.278,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1486,0,150,3.7204,10.3464,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1487,0,150,3.72319,10.044,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1488,0,149,3.72591,9.81,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1489,0,149,3.73099,10.1124,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1490,0,149,3.73155,10.6128,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1491,0,149,3.73455,10.782,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1492,0,149,3.73757,10.8504,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1493,0,149,3.74058,10.8504,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1494,0,149,3.7436,10.8504,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1495,0,149,3.74661,10.8828,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1496,0,149,3.74964,10.8828,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1497,0,149,3.75266,10.8828,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1498,0,149,3.75568,10.8828,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1499,0,149,3.75873,10.9512,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1500,0,149,3.76178,10.9836,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1501,0,149,3.76484,11.016,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1502,0,149,3.76791,11.052,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1503,0,149,3.771,11.1168,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1504,0,149,3.77411,11.2176,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1505,0,149,3.77724,11.2536,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1506,0,149,3.78038,11.3184,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1507,0,149,3.78353,11.3184,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1508,0,149,3.78668,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1509,0,149,3.78983,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1510,0,149,3.79299,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1511,0,149,3.79615,11.3868,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1512,0,149,3.79932,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1513,0,149,3.8025,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1514,0,149,3.80566,11.3868,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1515,0,149,3.80883,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1516,0,149,3.81202,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1517,0,149,3.81522,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1518,0,149,3.81841,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1519,0,149,3.8216,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1520,0,149,3.82477,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1521,0,149,3.82794,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1522,0,149,3.83112,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1523,0,149,3.83429,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1524,0,149,3.83747,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1525,0,150,3.84063,11.3868,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1526,0,150,3.84382,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1527,0,150,3.84689,11.052,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1528,0,150,3.84981,10.5156,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1529,0,150,3.85257,9.9432,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1530,0,150,3.85521,9.5076,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1531,0,150,3.85809,10.3464,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1532,0,150,3.86106,10.7136,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1533,0,150,3.86393,10.314,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1534,0,150,3.8667,9.9756,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1535,0,150,3.86941,9.7416,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1536,0,150,3.87218,9.9756,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1537,0,150,3.87509,10.4796,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1538,0,150,3.87813,10.9512,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1539,0,151,3.88124,11.1852,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1540,0,151,3.88437,11.286,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1541,0,151,3.88749,11.2176,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1542,0,151,3.89057,11.0844,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1543,0,151,3.89363,11.016,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1544,0,151,3.89668,10.9836,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1545,0,151,3.89972,10.9512,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1546,0,151,3.90282,11.1528,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1547,0,150,3.90595,11.286,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1548,0,151,3.90912,11.3868,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1549,0,151,3.9123,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1550,0,151,3.91549,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1551,0,151,3.91868,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1552,0,151,3.92186,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1553,0,151,3.92504,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1554,0,151,3.92819,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1555,0,151,3.93136,11.4192,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1556,0,151,3.93454,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1557,0,151,3.93774,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1558,0,152,3.94094,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1559,0,152,3.94415,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1560,0,152,3.94734,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1561,0,152,3.95042,11.0844,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1562,0,152,3.95334,10.5156,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1563,0,152,3.95618,10.2132,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1564,0,152,3.95896,10.0116,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1565,0,152,3.96184,10.3788,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1566,0,152,3.96478,10.5804,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1567,0,152,3.96775,10.6812,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1568,0,152,3.97074,10.7496,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1569,0,152,3.97374,10.8144,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1570,0,152,3.97676,10.8828,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1571,0,152,3.97981,10.9512,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1572,0,152,3.98289,11.0844,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1573,0,152,3.98595,11.016,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1574,0,152,3.98903,11.1168,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1575,0,152,3.99215,11.2176,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1576,0,152,3.99529,11.286,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1577,0,152,3.9984,11.2176,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1578,0,152,4.00148,11.0844,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1579,0,152,4.00454,11.016,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1580,0,152,4.00757,10.9152,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1581,0,152,4.01043,10.278,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1582,0,153,4.01311,9.6408,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1583,0,153,4.01568,9.27,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1584,0,153,4.01822,9.1368,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1585,0,153,4.02095,9.8424,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1586,0,153,4.0238,10.2456,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1587,0,153,4.02673,10.548,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1588,0,153,4.02972,10.7496,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1589,0,153,4.03279,11.052,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1590,0,153,4.03594,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1591,0,153,4.03912,11.4552,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1592,0,154,4.04232,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1593,0,154,4.04557,11.6892,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1594,0,155,4.04883,11.7576,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1595,0,155,4.05211,11.79,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1596,0,155,4.05538,11.79,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1597,0,155,4.05862,11.6568,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1598,0,155,4.0617,11.0844,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1599,0,155,4.06448,10.0116,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1600,0,155,4.06723,9.8748,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1601,0,155,4.06995,9.81,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1602,0,154,4.0725,9.1692,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1603,0,154,4.07497,8.9028,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1604,0,154,4.0774,8.766,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1605,0,154,4.08017,9.9432,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1606,0,154,4.08313,10.6812,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1607,0,154,4.08617,10.9152,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1608,0,154,4.08922,10.9836,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1609,0,154,4.09241,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1610,0,154,4.09564,11.6208,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1611,0,154,4.09888,11.6568,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1612,0,154,4.10208,11.52,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1613,0,154,4.10521,11.286,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1614,0,154,4.10832,11.1852,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1615,0,153,4.11144,11.2536,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1616,0,153,4.11459,11.3184,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1617,0,153,4.11774,11.3544,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1618,0,153,4.12093,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1619,0,153,4.12416,11.6208,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1620,0,153,4.12738,11.5884,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1621,0,153,4.13059,11.556,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
1622,0,153,4.13378,11.4876,0,0,0,0.00000000,0.00000000,0,0,22,0,-255,0,0,0,0,0,0,0,0
